Energy Usage Information,,
,,
,,
Meter Reading Information,,
Type of readings: Electricity,,
,,
Summary of Electric Power Usage Information*,,
"Your download will contain interval usage data that is currently available for your selected Service Account. Based on how our systems process and categorize usage data, your download may contain usage data of the following types: actual, estimated, validated or missing. ",,
,,
Detailed Usage,,
Start date: 2019-09-30 23:00:00  for 123 days,,
,,
Data for period starting: 2019-10-01 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-17 00:00:00 to 2019-11-17 01:00:00,1.25,
2019-11-17 01:00:00 to 2019-11-17 02:00:00,1.19,
2019-11-17 02:00:00 to 2019-11-17 03:00:00,1.09,
2019-11-17 03:00:00 to 2019-11-17 04:00:00,1.11,
2019-11-17 04:00:00 to 2019-11-17 05:00:00,1.07,
2019-11-17 05:00:00 to 2019-11-17 06:00:00,1.14,
2019-11-17 06:00:00 to 2019-11-17 07:00:00,1.54,
2019-11-17 07:00:00 to 2019-11-17 08:00:00,1.59,
2019-11-17 08:00:00 to 2019-11-17 09:00:00,1.19,
2019-11-17 09:00:00 to 2019-11-17 10:00:00,1.47,
2019-11-17 10:00:00 to 2019-11-17 11:00:00,1.6,
2019-11-17 11:00:00 to 2019-11-17 12:00:00,2.13,
2019-11-17 12:00:00 to 2019-11-17 13:00:00,1.49,
2019-11-17 13:00:00 to 2019-11-17 14:00:00,1.78,
2019-11-17 14:00:00 to 2019-11-17 15:00:00,4.41,
2019-11-17 15:00:00 to 2019-11-17 16:00:00,3.56,
2019-11-17 16:00:00 to 2019-11-17 17:00:00,2.52,
2019-11-17 17:00:00 to 2019-11-17 18:00:00,1.5,
2019-11-17 18:00:00 to 2019-11-17 19:00:00,2.06,
2019-11-17 19:00:00 to 2019-11-17 20:00:00,2.18,
2019-11-17 20:00:00 to 2019-11-17 21:00:00,2.23,
2019-11-17 21:00:00 to 2019-11-17 22:00:00,2.01,
2019-11-17 22:00:00 to 2019-11-17 23:00:00,4.37,
2019-11-17 23:00:00 to 2019-11-18 00:00:00,3.33,
,,
Data for period starting: 2019-11-18 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-18 00:00:00 to 2019-11-18 01:00:00,1.42,
2019-11-18 01:00:00 to 2019-11-18 02:00:00,1.86,
2019-11-18 02:00:00 to 2019-11-18 03:00:00,1.18,
2019-11-18 03:00:00 to 2019-11-18 04:00:00,1.2,
2019-11-18 04:00:00 to 2019-11-18 05:00:00,1.28,
2019-11-18 05:00:00 to 2019-11-18 06:00:00,1.26,
2019-11-18 06:00:00 to 2019-11-18 07:00:00,1.16,
2019-11-18 07:00:00 to 2019-11-18 08:00:00,1.3,
2019-11-18 08:00:00 to 2019-11-18 09:00:00,3.87,
2019-11-18 09:00:00 to 2019-11-18 10:00:00,2.71,
2019-11-18 10:00:00 to 2019-11-18 11:00:00,1.86,
2019-11-18 11:00:00 to 2019-11-18 12:00:00,1.19,
2019-11-18 12:00:00 to 2019-11-18 13:00:00,1.28,
2019-11-18 13:00:00 to 2019-11-18 14:00:00,1.32,
2019-11-18 14:00:00 to 2019-11-18 15:00:00,1.61,
2019-11-18 15:00:00 to 2019-11-18 16:00:00,1.99,
2019-11-18 16:00:00 to 2019-11-18 17:00:00,1.95,
2019-11-18 17:00:00 to 2019-11-18 18:00:00,5.96,
2019-11-18 18:00:00 to 2019-11-18 19:00:00,3.71,
2019-11-18 19:00:00 to 2019-11-18 20:00:00,2.34,
2019-11-18 20:00:00 to 2019-11-18 21:00:00,2.5,
2019-11-18 21:00:00 to 2019-11-18 22:00:00,2.95,
2019-11-18 22:00:00 to 2019-11-18 23:00:00,1.87,
2019-11-18 23:00:00 to 2019-11-19 00:00:00,1.39,
,,
Data for period starting: 2019-11-19 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-19 00:00:00 to 2019-11-19 01:00:00,1.49,
2019-11-19 01:00:00 to 2019-11-19 02:00:00,1.84,
2019-11-19 02:00:00 to 2019-11-19 03:00:00,1.2,
2019-11-19 03:00:00 to 2019-11-19 04:00:00,1.25,
2019-11-19 04:00:00 to 2019-11-19 05:00:00,1.29,
2019-11-19 05:00:00 to 2019-11-19 06:00:00,1.81,
2019-11-19 06:00:00 to 2019-11-19 07:00:00,1.2,
2019-11-19 07:00:00 to 2019-11-19 08:00:00,1.67,
2019-11-19 08:00:00 to 2019-11-19 09:00:00,1.8,
2019-11-19 09:00:00 to 2019-11-19 10:00:00,1.62,
2019-11-19 10:00:00 to 2019-11-19 11:00:00,1.14,
2019-11-19 11:00:00 to 2019-11-19 12:00:00,0.83,
2019-11-19 12:00:00 to 2019-11-19 13:00:00,1.66,
2019-11-19 13:00:00 to 2019-11-19 14:00:00,1.1,
2019-11-19 14:00:00 to 2019-11-19 15:00:00,1.295,
2019-11-19 15:00:00 to 2019-11-19 16:00:00,1.51,
2019-11-19 16:00:00 to 2019-11-19 17:00:00,1.49,
2019-11-19 17:00:00 to 2019-11-19 18:00:00,1.55,
2019-11-19 18:00:00 to 2019-11-19 19:00:00,2.355,
2019-11-19 19:00:00 to 2019-11-19 20:00:00,3.455,
2019-11-19 20:00:00 to 2019-11-19 21:00:00,3.28,
2019-11-19 21:00:00 to 2019-11-19 22:00:00,3.6,
2019-11-19 22:00:00 to 2019-11-19 23:00:00,2.93,
2019-11-19 23:00:00 to 2019-11-20 00:00:00,1.85,
,,
Data for period starting: 2019-11-20 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-20 00:00:00 to 2019-11-20 01:00:00,1.297,
2019-11-20 01:00:00 to 2019-11-20 02:00:00,1.78,
2019-11-20 02:00:00 to 2019-11-20 03:00:00,1.64,
2019-11-20 03:00:00 to 2019-11-20 04:00:00,1.397,
2019-11-20 04:00:00 to 2019-11-20 05:00:00,1.46,
2019-11-20 05:00:00 to 2019-11-20 06:00:00,1.217,
2019-11-20 06:00:00 to 2019-11-20 07:00:00,1.533,
2019-11-20 07:00:00 to 2019-11-20 08:00:00,1.683,
2019-11-20 08:00:00 to 2019-11-20 09:00:00,1.963,
2019-11-20 09:00:00 to 2019-11-20 10:00:00,1.627,
2019-11-20 10:00:00 to 2019-11-20 11:00:00,2.36,
2019-11-20 11:00:00 to 2019-11-20 12:00:00,1.667,
2019-11-20 12:00:00 to 2019-11-20 13:00:00,1.64,
2019-11-20 13:00:00 to 2019-11-20 14:00:00,1.593,
2019-11-20 14:00:00 to 2019-11-20 15:00:00,1.177,
2019-11-20 15:00:00 to 2019-11-20 16:00:00,1.2,
2019-11-20 16:00:00 to 2019-11-20 17:00:00,1.343,
2019-11-20 17:00:00 to 2019-11-20 18:00:00,1.563,
2019-11-20 18:00:00 to 2019-11-20 19:00:00,2.573,
2019-11-20 19:00:00 to 2019-11-20 20:00:00,2.707,
2019-11-20 20:00:00 to 2019-11-20 21:00:00,3.03,
2019-11-20 21:00:00 to 2019-11-20 22:00:00,2.94,
2019-11-20 22:00:00 to 2019-11-20 23:00:00,3.567,
2019-11-20 23:00:00 to 2019-11-21 00:00:00,1.907,
,,
Data for period starting: 2019-11-21 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-21 00:00:00 to 2019-11-21 01:00:00,1.717,
2019-11-21 01:00:00 to 2019-11-21 02:00:00,1.247,
2019-11-21 02:00:00 to 2019-11-21 03:00:00,1.193,
2019-11-21 03:00:00 to 2019-11-21 04:00:00,1.42,
2019-11-21 04:00:00 to 2019-11-21 05:00:00,1.453,
2019-11-21 05:00:00 to 2019-11-21 06:00:00,1.217,
2019-11-21 06:00:00 to 2019-11-21 07:00:00,2.103,
2019-11-21 07:00:00 to 2019-11-21 08:00:00,1.727,
2019-11-21 08:00:00 to 2019-11-21 09:00:00,1.193,
2019-11-21 09:00:00 to 2019-11-21 10:00:00,1.557,
2019-11-21 10:00:00 to 2019-11-21 11:00:00,2.317,
2019-11-21 11:00:00 to 2019-11-21 12:00:00,1.587,
2019-11-21 12:00:00 to 2019-11-21 13:00:00,1.63,
2019-11-21 13:00:00 to 2019-11-21 14:00:00,1.487,
2019-11-21 14:00:00 to 2019-11-21 15:00:00,1.353,
2019-11-21 15:00:00 to 2019-11-21 16:00:00,1.13,
2019-11-21 16:00:00 to 2019-11-21 17:00:00,1.16,
2019-11-21 17:00:00 to 2019-11-21 18:00:00,2.147,
2019-11-21 18:00:00 to 2019-11-21 19:00:00,2.417,
2019-11-21 19:00:00 to 2019-11-21 20:00:00,2.65,
2019-11-21 20:00:00 to 2019-11-21 21:00:00,4.093,
2019-11-21 21:00:00 to 2019-11-21 22:00:00,3.903,
2019-11-21 22:00:00 to 2019-11-21 23:00:00,2.823,
2019-11-21 23:00:00 to 2019-11-22 00:00:00,2.623,
,,
Data for period starting: 2019-11-22 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-22 00:00:00 to 2019-11-22 01:00:00,2.307,
2019-11-22 01:00:00 to 2019-11-22 02:00:00,1.37,
2019-11-22 02:00:00 to 2019-11-22 03:00:00,1.66,
2019-11-22 03:00:00 to 2019-11-22 04:00:00,1.327,
2019-11-22 04:00:00 to 2019-11-22 05:00:00,1.647,
2019-11-22 05:00:00 to 2019-11-22 06:00:00,1.423,
2019-11-22 06:00:00 to 2019-11-22 07:00:00,1.77,
2019-11-22 07:00:00 to 2019-11-22 08:00:00,2.433,
2019-11-22 08:00:00 to 2019-11-22 09:00:00,2.54,
2019-11-22 09:00:00 to 2019-11-22 10:00:00,1.35,
2019-11-22 10:00:00 to 2019-11-22 11:00:00,1.94,
2019-11-22 11:00:00 to 2019-11-22 12:00:00,1.6,
2019-11-22 12:00:00 to 2019-11-22 13:00:00,2.887,
2019-11-22 13:00:00 to 2019-11-22 14:00:00,2.217,
2019-11-22 14:00:00 to 2019-11-22 15:00:00,1.203,
2019-11-22 15:00:00 to 2019-11-22 16:00:00,1.04,
2019-11-22 16:00:00 to 2019-11-22 17:00:00,1.163,
2019-11-22 17:00:00 to 2019-11-22 18:00:00,1.42,
2019-11-22 18:00:00 to 2019-11-22 19:00:00,2.623,
2019-11-22 19:00:00 to 2019-11-22 20:00:00,3.003,
2019-11-22 20:00:00 to 2019-11-22 21:00:00,2.607,
2019-11-22 21:00:00 to 2019-11-22 22:00:00,2.31,
2019-11-22 22:00:00 to 2019-11-22 23:00:00,2.623,
2019-11-22 23:00:00 to 2019-11-23 00:00:00,2.157,
,,
Data for period starting: 2019-11-23 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-23 00:00:00 to 2019-11-23 01:00:00,1.27,
2019-11-23 01:00:00 to 2019-11-23 02:00:00,1.38,
2019-11-23 02:00:00 to 2019-11-23 03:00:00,1.543,
2019-11-23 03:00:00 to 2019-11-23 04:00:00,1.203,
2019-11-23 04:00:00 to 2019-11-23 05:00:00,1.223,
2019-11-23 05:00:00 to 2019-11-23 06:00:00,1.467,
2019-11-23 06:00:00 to 2019-11-23 07:00:00,1.773,
2019-11-23 07:00:00 to 2019-11-23 08:00:00,1.833,
2019-11-23 08:00:00 to 2019-11-23 09:00:00,1.267,
2019-11-23 09:00:00 to 2019-11-23 10:00:00,1.13,
2019-11-23 10:00:00 to 2019-11-23 11:00:00,1.16,
2019-11-23 11:00:00 to 2019-11-23 12:00:00,1.64,
2019-11-23 12:00:00 to 2019-11-23 13:00:00,1.52,
2019-11-23 13:00:00 to 2019-11-23 14:00:00,2.637,
2019-11-23 14:00:00 to 2019-11-23 15:00:00,1.41,
2019-11-23 15:00:00 to 2019-11-23 16:00:00,1.343,
2019-11-23 16:00:00 to 2019-11-23 17:00:00,2.007,
2019-11-23 17:00:00 to 2019-11-23 18:00:00,4.35,
2019-11-23 18:00:00 to 2019-11-23 19:00:00,2.61,
2019-11-23 19:00:00 to 2019-11-23 20:00:00,2.673,
2019-11-23 20:00:00 to 2019-11-23 21:00:00,2.643,
2019-11-23 21:00:00 to 2019-11-23 22:00:00,2.207,
2019-11-23 22:00:00 to 2019-11-23 23:00:00,1.71,
2019-11-23 23:00:00 to 2019-11-24 00:00:00,1.76,
,,
Data for period starting: 2019-11-24 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-24 00:00:00 to 2019-11-24 01:00:00,1.483,
2019-11-24 01:00:00 to 2019-11-24 02:00:00,1.157,
2019-11-24 02:00:00 to 2019-11-24 03:00:00,1.11,
2019-11-24 03:00:00 to 2019-11-24 04:00:00,1.163,
2019-11-24 04:00:00 to 2019-11-24 05:00:00,1.277,
2019-11-24 05:00:00 to 2019-11-24 06:00:00,1.483,
2019-11-24 06:00:00 to 2019-11-24 07:00:00,1.41,
2019-11-24 07:00:00 to 2019-11-24 08:00:00,1.657,
2019-11-24 08:00:00 to 2019-11-24 09:00:00,1.27,
2019-11-24 09:00:00 to 2019-11-24 10:00:00,1.26,
2019-11-24 10:00:00 to 2019-11-24 11:00:00,1.353,
2019-11-24 11:00:00 to 2019-11-24 12:00:00,3.13,
2019-11-24 12:00:00 to 2019-11-24 13:00:00,2.377,
2019-11-24 13:00:00 to 2019-11-24 14:00:00,2.863,
2019-11-24 14:00:00 to 2019-11-24 15:00:00,3.33,
2019-11-24 15:00:00 to 2019-11-24 16:00:00,3.077,
2019-11-24 16:00:00 to 2019-11-24 17:00:00,2.307,
2019-11-24 17:00:00 to 2019-11-24 18:00:00,2.423,
2019-11-24 18:00:00 to 2019-11-24 19:00:00,3.01,
2019-11-24 19:00:00 to 2019-11-24 20:00:00,2.61,
2019-11-24 20:00:00 to 2019-11-24 21:00:00,2.443,
2019-11-24 21:00:00 to 2019-11-24 22:00:00,2.52,
2019-11-24 22:00:00 to 2019-11-24 23:00:00,2.66,
2019-11-24 23:00:00 to 2019-11-25 00:00:00,1.99,
,,
Data for period starting: 2019-11-25 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-25 00:00:00 to 2019-11-25 01:00:00,1.277,
2019-11-25 01:00:00 to 2019-11-25 02:00:00,1.55,
2019-11-25 02:00:00 to 2019-11-25 03:00:00,1.46,
2019-11-25 03:00:00 to 2019-11-25 04:00:00,1.283,
2019-11-25 04:00:00 to 2019-11-25 05:00:00,1.26,
2019-11-25 05:00:00 to 2019-11-25 06:00:00,1.437,
2019-11-25 06:00:00 to 2019-11-25 07:00:00,1.75,
2019-11-25 07:00:00 to 2019-11-25 08:00:00,1.653,
2019-11-25 08:00:00 to 2019-11-25 09:00:00,2.497,
2019-11-25 09:00:00 to 2019-11-25 10:00:00,1.9,
2019-11-25 10:00:00 to 2019-11-25 11:00:00,1.62,
2019-11-25 11:00:00 to 2019-11-25 12:00:00,1.33,
2019-11-25 12:00:00 to 2019-11-25 13:00:00,1.38,
2019-11-25 13:00:00 to 2019-11-25 14:00:00,1.647,
2019-11-25 14:00:00 to 2019-11-25 15:00:00,1.257,
2019-11-25 15:00:00 to 2019-11-25 16:00:00,1.443,
2019-11-25 16:00:00 to 2019-11-25 17:00:00,1.4,
2019-11-25 17:00:00 to 2019-11-25 18:00:00,3.663,
2019-11-25 18:00:00 to 2019-11-25 19:00:00,3.377,
2019-11-25 19:00:00 to 2019-11-25 20:00:00,2.637,
2019-11-25 20:00:00 to 2019-11-25 21:00:00,2.323,
2019-11-25 21:00:00 to 2019-11-25 22:00:00,2.417,
2019-11-25 22:00:00 to 2019-11-25 23:00:00,2.01,
2019-11-25 23:00:00 to 2019-11-26 00:00:00,1.327,
,,
Data for period starting: 2019-11-26 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-26 00:00:00 to 2019-11-26 01:00:00,1.473,
2019-11-26 01:00:00 to 2019-11-26 02:00:00,1.463,
2019-11-26 02:00:00 to 2019-11-26 03:00:00,1.217,
2019-11-26 03:00:00 to 2019-11-26 04:00:00,1.45,
2019-11-26 04:00:00 to 2019-11-26 05:00:00,1.227,
2019-11-26 05:00:00 to 2019-11-26 06:00:00,1.68,
2019-11-26 06:00:00 to 2019-11-26 07:00:00,1.91,
2019-11-26 07:00:00 to 2019-11-26 08:00:00,1.96,
2019-11-26 08:00:00 to 2019-11-26 09:00:00,1.703,
2019-11-26 09:00:00 to 2019-11-26 10:00:00,1.567,
2019-11-26 10:00:00 to 2019-11-26 11:00:00,1.563,
2019-11-26 11:00:00 to 2019-11-26 12:00:00,1.837,
2019-11-26 12:00:00 to 2019-11-26 13:00:00,1.42,
2019-11-26 13:00:00 to 2019-11-26 14:00:00,1.377,
2019-11-26 14:00:00 to 2019-11-26 15:00:00,2.053,
2019-11-26 15:00:00 to 2019-11-26 16:00:00,1.783,
2019-11-26 16:00:00 to 2019-11-26 17:00:00,2.69,
2019-11-26 17:00:00 to 2019-11-26 18:00:00,2.567,
2019-11-26 18:00:00 to 2019-11-26 19:00:00,3.543,
2019-11-26 19:00:00 to 2019-11-26 20:00:00,4.247,
2019-11-26 20:00:00 to 2019-11-26 21:00:00,2.89,
2019-11-26 21:00:00 to 2019-11-26 22:00:00,2.5,
2019-11-26 22:00:00 to 2019-11-26 23:00:00,2.42,
2019-11-26 23:00:00 to 2019-11-27 00:00:00,1.767,
,,
Data for period starting: 2019-11-27 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-27 00:00:00 to 2019-11-27 01:00:00,1.297,
2019-11-27 01:00:00 to 2019-11-27 02:00:00,1.78,
2019-11-27 02:00:00 to 2019-11-27 03:00:00,1.64,
2019-11-27 03:00:00 to 2019-11-27 04:00:00,1.397,
2019-11-27 04:00:00 to 2019-11-27 05:00:00,1.46,
2019-11-27 05:00:00 to 2019-11-27 06:00:00,1.217,
2019-11-27 06:00:00 to 2019-11-27 07:00:00,1.533,
2019-11-27 07:00:00 to 2019-11-27 08:00:00,1.683,
2019-11-27 08:00:00 to 2019-11-27 09:00:00,1.963,
2019-11-27 09:00:00 to 2019-11-27 10:00:00,1.627,
2019-11-27 10:00:00 to 2019-11-27 11:00:00,2.36,
2019-11-27 11:00:00 to 2019-11-27 12:00:00,1.667,
2019-11-27 12:00:00 to 2019-11-27 13:00:00,1.64,
2019-11-27 13:00:00 to 2019-11-27 14:00:00,1.593,
2019-11-27 14:00:00 to 2019-11-27 15:00:00,1.177,
2019-11-27 15:00:00 to 2019-11-27 16:00:00,1.2,
2019-11-27 16:00:00 to 2019-11-27 17:00:00,1.343,
2019-11-27 17:00:00 to 2019-11-27 18:00:00,1.563,
2019-11-27 18:00:00 to 2019-11-27 19:00:00,2.573,
2019-11-27 19:00:00 to 2019-11-27 20:00:00,2.707,
2019-11-27 20:00:00 to 2019-11-27 21:00:00,3.03,
2019-11-27 21:00:00 to 2019-11-27 22:00:00,2.94,
2019-11-27 22:00:00 to 2019-11-27 23:00:00,3.567,
2019-11-27 23:00:00 to 2019-11-28 00:00:00,1.907,
,,
Data for period starting: 2019-11-28 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-28 00:00:00 to 2019-11-28 01:00:00,1.717,
2019-11-28 01:00:00 to 2019-11-28 02:00:00,1.247,
2019-11-28 02:00:00 to 2019-11-28 03:00:00,1.193,
2019-11-28 03:00:00 to 2019-11-28 04:00:00,1.42,
2019-11-28 04:00:00 to 2019-11-28 05:00:00,1.453,
2019-11-28 05:00:00 to 2019-11-28 06:00:00,1.217,
2019-11-28 06:00:00 to 2019-11-28 07:00:00,2.103,
2019-11-28 07:00:00 to 2019-11-28 08:00:00,1.727,
2019-11-28 08:00:00 to 2019-11-28 09:00:00,1.193,
2019-11-28 09:00:00 to 2019-11-28 10:00:00,1.557,
2019-11-28 10:00:00 to 2019-11-28 11:00:00,2.317,
2019-11-28 11:00:00 to 2019-11-28 12:00:00,1.587,
2019-11-28 12:00:00 to 2019-11-28 13:00:00,1.63,
2019-11-28 13:00:00 to 2019-11-28 14:00:00,1.487,
2019-11-28 14:00:00 to 2019-11-28 15:00:00,1.353,
2019-11-28 15:00:00 to 2019-11-28 16:00:00,1.13,
2019-11-28 16:00:00 to 2019-11-28 17:00:00,1.16,
2019-11-28 17:00:00 to 2019-11-28 18:00:00,2.147,
2019-11-28 18:00:00 to 2019-11-28 19:00:00,2.417,
2019-11-28 19:00:00 to 2019-11-28 20:00:00,2.65,
2019-11-28 20:00:00 to 2019-11-28 21:00:00,4.093,
2019-11-28 21:00:00 to 2019-11-28 22:00:00,3.903,
2019-11-28 22:00:00 to 2019-11-28 23:00:00,2.823,
2019-11-28 23:00:00 to 2019-11-29 00:00:00,2.623,
,,
Data for period starting: 2019-11-29 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-29 00:00:00 to 2019-11-29 01:00:00,2.307,
2019-11-29 01:00:00 to 2019-11-29 02:00:00,1.37,
2019-11-29 02:00:00 to 2019-11-29 03:00:00,1.66,
2019-11-29 03:00:00 to 2019-11-29 04:00:00,1.327,
2019-11-29 04:00:00 to 2019-11-29 05:00:00,1.647,
2019-11-29 05:00:00 to 2019-11-29 06:00:00,1.423,
2019-11-29 06:00:00 to 2019-11-29 07:00:00,1.77,
2019-11-29 07:00:00 to 2019-11-29 08:00:00,2.433,
2019-11-29 08:00:00 to 2019-11-29 09:00:00,2.54,
2019-11-29 09:00:00 to 2019-11-29 10:00:00,1.35,
2019-11-29 10:00:00 to 2019-11-29 11:00:00,1.94,
2019-11-29 11:00:00 to 2019-11-29 12:00:00,1.6,
2019-11-29 12:00:00 to 2019-11-29 13:00:00,2.887,
2019-11-29 13:00:00 to 2019-11-29 14:00:00,2.217,
2019-11-29 14:00:00 to 2019-11-29 15:00:00,1.203,
2019-11-29 15:00:00 to 2019-11-29 16:00:00,1.04,
2019-11-29 16:00:00 to 2019-11-29 17:00:00,1.163,
2019-11-29 17:00:00 to 2019-11-29 18:00:00,1.42,
2019-11-29 18:00:00 to 2019-11-29 19:00:00,2.623,
2019-11-29 19:00:00 to 2019-11-29 20:00:00,3.003,
2019-11-29 20:00:00 to 2019-11-29 21:00:00,2.607,
2019-11-29 21:00:00 to 2019-11-29 22:00:00,2.31,
2019-11-29 22:00:00 to 2019-11-29 23:00:00,2.623,
2019-11-29 23:00:00 to 2019-11-30 00:00:00,2.157,
,,
Data for period starting: 2019-11-30 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-11-30 00:00:00 to 2019-11-30 01:00:00,1.27,
2019-11-30 01:00:00 to 2019-11-30 02:00:00,1.38,
2019-11-30 02:00:00 to 2019-11-30 03:00:00,1.543,
2019-11-30 03:00:00 to 2019-11-30 04:00:00,1.203,
2019-11-30 04:00:00 to 2019-11-30 05:00:00,1.223,
2019-11-30 05:00:00 to 2019-11-30 06:00:00,1.467,
2019-11-30 06:00:00 to 2019-11-30 07:00:00,1.773,
2019-11-30 07:00:00 to 2019-11-30 08:00:00,1.833,
2019-11-30 08:00:00 to 2019-11-30 09:00:00,1.267,
2019-11-30 09:00:00 to 2019-11-30 10:00:00,1.13,
2019-11-30 10:00:00 to 2019-11-30 11:00:00,1.16,
2019-11-30 11:00:00 to 2019-11-30 12:00:00,1.64,
2019-11-30 12:00:00 to 2019-11-30 13:00:00,1.52,
2019-11-30 13:00:00 to 2019-11-30 14:00:00,2.637,
2019-11-30 14:00:00 to 2019-11-30 15:00:00,1.41,
2019-11-30 15:00:00 to 2019-11-30 16:00:00,1.343,
2019-11-30 16:00:00 to 2019-11-30 17:00:00,2.007,
2019-11-30 17:00:00 to 2019-11-30 18:00:00,4.35,
2019-11-30 18:00:00 to 2019-11-30 19:00:00,2.61,
2019-11-30 19:00:00 to 2019-11-30 20:00:00,2.673,
2019-11-30 20:00:00 to 2019-11-30 21:00:00,2.643,
2019-11-30 21:00:00 to 2019-11-30 22:00:00,2.207,
2019-11-30 22:00:00 to 2019-11-30 23:00:00,1.71,
2019-11-30 23:00:00 to 2019-12-01 00:00:00,1.76,
,,
Data for period starting: 2019-12-01 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-01 00:00:00 to 2019-12-01 01:00:00,1.483,
2019-12-01 01:00:00 to 2019-12-01 02:00:00,1.157,
2019-12-01 02:00:00 to 2019-12-01 03:00:00,1.11,
2019-12-01 03:00:00 to 2019-12-01 04:00:00,1.163,
2019-12-01 04:00:00 to 2019-12-01 05:00:00,1.277,
2019-12-01 05:00:00 to 2019-12-01 06:00:00,1.483,
2019-12-01 06:00:00 to 2019-12-01 07:00:00,1.41,
2019-12-01 07:00:00 to 2019-12-01 08:00:00,1.657,
2019-12-01 08:00:00 to 2019-12-01 09:00:00,1.27,
2019-12-01 09:00:00 to 2019-12-01 10:00:00,1.26,
2019-12-01 10:00:00 to 2019-12-01 11:00:00,1.353,
2019-12-01 11:00:00 to 2019-12-01 12:00:00,3.13,
2019-12-01 12:00:00 to 2019-12-01 13:00:00,2.377,
2019-12-01 13:00:00 to 2019-12-01 14:00:00,2.863,
2019-12-01 14:00:00 to 2019-12-01 15:00:00,3.33,
2019-12-01 15:00:00 to 2019-12-01 16:00:00,3.077,
2019-12-01 16:00:00 to 2019-12-01 17:00:00,2.307,
2019-12-01 17:00:00 to 2019-12-01 18:00:00,2.423,
2019-12-01 18:00:00 to 2019-12-01 19:00:00,3.01,
2019-12-01 19:00:00 to 2019-12-01 20:00:00,2.61,
2019-12-01 20:00:00 to 2019-12-01 21:00:00,2.443,
2019-12-01 21:00:00 to 2019-12-01 22:00:00,2.52,
2019-12-01 22:00:00 to 2019-12-01 23:00:00,2.66,
2019-12-01 23:00:00 to 2019-12-02 00:00:00,1.99,
,,
Data for period starting: 2019-12-02 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
2019-12-02 00:00:00 to 2019-12-02 01:00:00,1.277,
2019-12-02 01:00:00 to 2019-12-02 02:00:00,1.55,
2019-12-02 02:00:00 to 2019-12-02 03:00:00,1.46,
2019-12-02 03:00:00 to 2019-12-02 04:00:00,1.283,
2019-12-02 04:00:00 to 2019-12-02 05:00:00,1.26,
2019-12-02 05:00:00 to 2019-12-02 06:00:00,1.437,
2019-12-02 06:00:00 to 2019-12-02 07:00:00,1.75,
2019-12-02 07:00:00 to 2019-12-02 08:00:00,1.653,
2019-12-02 08:00:00 to 2019-12-02 09:00:00,2.497,
2019-12-02 09:00:00 to 2019-12-02 10:00:00,1.9,
2019-12-02 10:00:00 to 2019-12-02 11:00:00,1.62,
2019-12-02 11:00:00 to 2019-12-02 12:00:00,1.33,
2019-12-02 12:00:00 to 2019-12-02 13:00:00,1.38,
2019-12-02 13:00:00 to 2019-12-02 14:00:00,1.647,
2019-12-02 14:00:00 to 2019-12-02 15:00:00,1.257,
2019-12-02 15:00:00 to 2019-12-02 16:00:00,1.443,
2019-12-02 16:00:00 to 2019-12-02 17:00:00,1.4,
2019-12-02 17:00:00 to 2019-12-02 18:00:00,3.663,
2019-12-02 18:00:00 to 2019-12-02 19:00:00,3.377,
2019-12-02 19:00:00 to 2019-12-02 20:00:00,2.637,
2019-12-02 20:00:00 to 2019-12-02 21:00:00,2.323,
2019-12-02 21:00:00 to 2019-12-02 22:00:00,2.417,
2019-12-02 22:00:00 to 2019-12-02 23:00:00,2.01,
2019-12-02 23:00:00 to 2019-12-03 00:00:00,1.327,
,,
Data for period starting: 2019-12-03 00:00:00  for 24 hours,,
Energy consumption time period,Usage(Real energy in kilowatt-hours),Reading quality
